rank,pokemon,usage_pct,raw_usage,raw_pct,real,real_pct
1,Landorus-Therian,31.18489,1497947,31.185,1294878,34.866
2,Greninja-Ash,17.59902,845358,17.599,619491,16.681
3,Ferrothorn,16.44149,789757,16.441,676295,18.210
4,TapuKoko,14.97917,719515,14.979,573172,15.433
5,Magearna,14.96493,718831,14.965,571073,15.377
6,Heatran,13.32308,639966,13.323,527170,14.195
7,Kartana,12.80166,614920,12.802,450699,12.136
8,Rotom-Wash,10.31309,495383,10.313,419806,11.304
9,Garchomp,10.29677,494599,10.297,392657,10.573
10,Greninja,10.07724,484054,10.077,370377,9.973
11,Toxapex,10.07455,483925,10.075,377754,10.171
12,Zapdos,9.34562,448911,9.346,360877,9.717
13,TapuLele,8.83130,424206,8.831,316954,8.534
14,Tornadus-Therian,8.82487,423897,8.825,333359,8.976
15,Gliscor,8.44279,405544,8.443,318949,8.588
16,Serperior,8.40250,403609,8.403,297295,8.005
17,TapuFini,7.71206,370444,7.712,304726,8.205
18,Excadrill,7.48202,359394,7.482,280260,7.546
19,Celesteela,7.26738,349084,7.267,278410,7.497
20,Chansey,7.20615,346143,7.206,263102,7.084
21,Volcarona,7.19199,345463,7.192,250768,6.752
22,Magnezone,6.98262,335406,6.983,263735,7.101
23,TapuBulu,6.83231,328186,6.832,252717,6.805
24,Charizard-Mega-X,6.55268,314754,6.553,235819,6.350
25,Alakazam-Mega,6.45425,310026,6.454,208010,5.601
26,Hawlucha,6.21582,298573,6.216,202716,5.458
27,Lopunny-Mega,6.20668,298134,6.207,230887,6.217
28,Clefable,6.00176,288291,6.002,213598,5.751
29,Kommo-o,5.93292,284984,5.933,212523,5.722
30,Tyranitar,5.92605,284654,5.926,224916,6.056
31,Victini,5.67433,272563,5.674,210375,5.665
32,Mimikyu,5.55900,267023,5.559,188095,5.065
33,Medicham-Mega,5.48334,263389,5.483,209439,5.639
34,Mawile-Mega,5.40251,259506,5.403,192701,5.189
35,Tangrowth,5.31074,255098,5.311,199804,5.380
36,Pelipper,5.30353,254752,5.304,233980,6.300
37,Swampert-Mega,5.30243,254699,5.302,208440,5.612
38,Blacephalon,5.26286,252798,5.263,184170,4.959
39,Scizor-Mega,5.23406,251415,5.234,193709,5.216
40,Charizard-Mega-Y,5.22576,251016,5.226,197527,5.319
41,Skarmory,4.94113,237344,4.941,198484,5.344
42,Kyurem-Black,4.86989,233922,4.870,174420,4.696
43,Jirachi,4.37965,210374,4.380,163807,4.411
44,Dragonite,4.33161,208066,4.332,149525,4.026
45,Venusaur-Mega,4.30571,206822,4.306,161186,4.340
46,Diancie-Mega,3.95617,190032,3.956,154128,4.150
47,Mew,3.70222,177834,3.702,139940,3.768
48,Gyarados-Mega,3.66523,176057,3.665,133290,3.589
49,Tyranitar-Mega,3.52745,169439,3.527,129793,3.495
50,Azumarill,3.22336,154832,3.223,116751,3.144
51,Weavile,3.13032,150363,3.130,110631,2.979
52,Keldeo,3.11770,149757,3.118,114460,3.082
53,Pinsir-Mega,2.80422,134699,2.804,94716,2.550
54,Gengar,2.72911,131091,2.729,92345,2.486
55,Sableye-Mega,2.55080,122526,2.551,107170,2.886
56,Hoopa-Unbound,2.53989,122002,2.540,84922,2.287
57,Beedrill-Mega,2.47952,119102,2.480,91686,2.469
58,Breloom,2.38134,114386,2.381,86378,2.326
59,Infernape,2.31630,111262,2.316,84932,2.287
60,Zeraora,2.20394,105865,2.204,79635,2.144
61,Gyarados,2.17236,104348,2.172,80145,2.158
62,Bisharp,2.15273,103405,2.153,73001,1.966
63,Ninetales-Alola,1.99636,95894,1.996,77483,2.086
64,Thundurus-Therian,1.99570,95862,1.996,75249,2.026
65,Latios,1.90222,91372,1.902,66858,1.800
66,Salamence,1.87176,89909,1.872,65339,1.759
67,Cloyster,1.86441,89556,1.864,67064,1.806
68,Gallade-Mega,1.86181,89431,1.862,64035,1.724
69,Mamoswine,1.81006,86945,1.810,70451,1.897
70,Staraptor,1.80358,86634,1.804,65412,1.761
71,Scizor,1.79569,86255,1.796,64888,1.747
72,Snorlax,1.79109,86034,1.791,64227,1.729
73,Hydreigon,1.77071,85055,1.771,63848,1.719
74,Crawdaunt,1.71105,82189,1.711,60639,1.633
75,Manectric-Mega,1.69108,81230,1.691,65651,1.768
76,Togekiss,1.66762,80103,1.668,58493,1.575
77,Kingdra,1.64724,79124,1.647,56218,1.514
78,Ditto,1.64224,78884,1.642,57849,1.558
79,Garchomp-Mega,1.63987,78770,1.640,58166,1.566
80,Marowak-Alola,1.61915,77775,1.619,59726,1.608
81,Muk-Alola,1.60210,76956,1.602,59171,1.593
82,Conkeldurr,1.56082,74973,1.561,57161,1.539
83,Gastrodon,1.54912,74411,1.549,59063,1.590
84,Gardevoir-Mega,1.52826,73409,1.528,50141,1.350
85,Araquanid,1.48285,71228,1.483,60032,1.616
