rank,pokemon,usage_pct,raw_usage,raw_pct,real,real_pct
1,Landorus-Therian,25.79814,584222,25.798,495519,29.124
2,TapuKoko,15.94090,360996,15.941,278475,16.367
3,Greninja-Ash,15.04012,340597,15.040,252995,14.870
4,TapuFini,12.36634,280047,12.366,223838,13.156
5,Ferrothorn,12.23670,277111,12.237,234790,13.800
6,Greninja,11.48861,260170,11.489,190044,11.170
7,Garchomp,11.10382,251456,11.104,190786,11.214
8,Heatran,10.88122,246415,10.881,199365,11.718
9,TapuLele,10.65822,241365,10.658,174642,10.265
10,Magearna,10.41597,235879,10.416,183554,10.788
11,Excadrill,8.68307,196636,8.683,148023,8.700
12,Zygarde,8.15777,184740,8.158,138924,8.165
13,Medicham-Mega,7.94289,179874,7.943,137024,8.054
14,Mimikyu,7.88862,178645,7.889,124838,7.337
15,Skarmory,7.57762,171602,7.578,141787,8.334
16,Scizor-Mega,7.56371,171287,7.564,131762,7.744
17,Celesteela,7.45711,168873,7.457,130863,7.692
18,Charizard-Mega-X,7.21923,163486,7.219,120576,7.087
19,Chansey,7.15622,162059,7.156,123106,7.236
20,Toxapex,7.10786,160964,7.108,121944,7.167
21,Charizard-Mega-Y,7.09078,160577,7.091,124430,7.313
22,Volcarona,6.82755,154616,6.828,109631,6.444
23,Marowak-Alola,6.68249,151331,6.682,112231,6.596
24,Tangrowth,6.54251,148161,6.543,114595,6.735
25,Zapdos,6.31306,142965,6.313,112769,6.628
26,Tyranitar,6.23795,141264,6.238,110326,6.484
27,Rotom-Wash,6.15904,139477,6.159,113229,6.655
28,Beedrill-Mega,6.07346,137539,6.073,101147,5.945
29,Mawile-Mega,6.06485,137344,6.065,98519,5.790
30,Kartana,6.02140,136360,6.021,97554,5.734
31,Latios,5.84269,132313,5.843,92898,5.460
32,Magnezone,5.70699,129240,5.707,99947,5.874
33,Venusaur-Mega,5.38495,121947,5.385,91609,5.384
34,Alakazam-Mega,5.34406,121021,5.344,81316,4.779
35,Heracross-Mega,5.25976,119112,5.260,85639,5.033
36,Dugtrio,5.14327,116474,5.143,83346,4.899
37,TapuBulu,4.74245,107397,4.742,77927,4.580
38,Dragonite,4.68866,106179,4.689,74774,4.395
39,Serperior,4.43564,100449,4.436,71254,4.188
40,Gengar,4.35712,98671,4.357,68819,4.045
41,Muk-Alola,4.33054,98069,4.331,75243,4.422
42,Jirachi,4.24832,96207,4.248,73732,4.334
43,Pinsir-Mega,4.03786,91441,4.038,63360,3.724
44,Nihilego,3.92256,88830,3.923,66931,3.934
45,Salamence,3.83743,86902,3.837,60837,3.576
46,Gliscor,3.80378,86140,3.804,65765,3.865
47,Weavile,3.68332,83412,3.683,60492,3.555
48,Mamoswine,3.63832,82393,3.638,66532,3.910
49,Keldeo,3.55804,80575,3.558,60756,3.571
50,Pelipper,3.50792,79440,3.508,70895,4.167
51,Scolipede,3.43806,77858,3.438,65120,3.827
52,Sableye-Mega,3.42415,77543,3.424,65629,3.857
53,Clefable,3.39969,76989,3.400,54716,3.216
54,Xurkitree,3.25732,73765,3.257,50664,2.978
55,Gyarados-Mega,3.17921,71996,3.179,53890,3.167
56,Buzzwole,3.00589,68071,3.006,47512,2.793
57,Hoopa-Unbound,2.97683,67413,2.977,45503,2.674
58,Bisharp,2.84913,64521,2.849,44171,2.596
59,Azumarill,2.69687,61073,2.697,45776,2.690
60,Kyurem-Black,2.60577,59010,2.606,43183,2.538
61,Infernape,2.55079,57765,2.551,43328,2.547
62,Goodra,2.51829,57029,2.518,43342,2.547
63,Starmie,2.45051,55494,2.451,39730,2.335
64,Mew,2.43642,55175,2.436,43830,2.576
65,Manaphy,2.39602,54260,2.396,37750,2.219
66,Espeon,2.37279,53734,2.373,35002,2.057
67,Smeargle,2.35954,53434,2.360,48940,2.876
68,Kingdra,2.35067,53233,2.351,38663,2.272
69,Breloom,2.34113,53017,2.341,38755,2.278
70,Gyarados,2.28222,51683,2.282,39104,2.298
71,Thundurus-Therian,2.24610,50865,2.246,38676,2.273
72,Garchomp-Mega,2.18640,49513,2.186,35368,2.079
73,Porygon-Z,2.16587,49048,2.166,34205,2.010
74,Arcanine,2.15023,48694,2.150,36659,2.155
75,Pidgeot-Mega,2.10758,47728,2.108,35338,2.077
76,Scizor,2.08775,47279,2.088,35309,2.075
77,Houndoom-Mega,2.03626,46113,2.036,33990,1.998
78,Victini,1.99767,45239,1.998,34563,2.031
79,Togekiss,1.96446,44487,1.964,32047,1.884
80,Hydreigon,1.90507,43142,1.905,31080,1.827
81,Ninetales-Alola,1.89562,42928,1.896,33123,1.947
82,Staraptor,1.88498,42687,1.885,31062,1.826
83,Umbreon,1.81781,41166,1.818,28748,1.690
84,Snorlax,1.79344,40614,1.793,29174,1.715
85,Chandelure,1.79295,40603,1.793,29607,1.740
86,Volcanion,1.75100,39653,1.751,31033,1.824
87,Tornadus-Therian,1.71038,38733,1.710,29829,1.753
88,Cloyster,1.70026,38504,1.700,28844,1.695
89,Jolteon,1.67916,38026,1.679,28496,1.675
90,Thundurus,1.65624,37507,1.656,28299,1.663
91,Galvantula,1.64842,37330,1.648,32782,1.927
92,Tentacruel,1.61248,36516,1.612,27849,1.637
93,Hippowdon,1.53904,34853,1.539,29963,1.761
94,Sylveon,1.53767,34822,1.538,23669,1.391
95,Porygon2,1.51930,34406,1.519,26317,1.547
96,Hawlucha,1.49484,33852,1.495,24749,1.455
97,Metagross,1.48376,33601,1.484,24254,1.426
98,Latias,1.44410,32703,1.444,22207,1.305
99,Nidoking,1.41478,32039,1.415,24018,1.412
100,Mandibuzz,1.39606,31615,1.396,24227,1.424
101,Salazzle,1.34903,30550,1.349,21931,1.289
102,Darmanitan,1.29670,29365,1.297,22664,1.332
103,Alakazam,1.29507,29328,1.295,18970,1.115
104,Conkeldurr,1.29352,29293,1.294,21831,1.283
105,Crobat,1.27047,28771,1.270,21199,1.246
106,Blissey,1.25157,28343,1.252,20091,1.181
107,Shuckle,1.24402,28172,1.244,24746,1.454
108,Decidueye,1.23925,28064,1.239,20308,1.194
109,Cresselia,1.20653,27323,1.207,20305,1.193
110,Raichu-Alola,1.19205,26995,1.192,18726,1.101
111,Talonflame,1.19041,26958,1.190,19362,1.138
112,Swampert,1.16100,26292,1.161,21161,1.244
113,Milotic,1.13976,25811,1.140,19219,1.130
114,Gastrodon,1.13835,25779,1.138,19835,1.166
115,Lucario,1.13650,25737,1.136,17857,1.050
116,Venusaur,1.12268,25424,1.123,18256,1.073
117,Aerodactyl-Mega,1.09424,24780,1.094,18033,1.060
118,Amoonguss,1.07556,24357,1.076,18048,1.061
119,Krookodile,1.04774,23727,1.048,17730,1.042
120,Ditto,1.02844,23290,1.028,17168,1.009
121,Blastoise-Mega,1.00800,22827,1.008,17335,1.019
122,Primarina,1.00363,22728,1.004,16862,0.991
123,Slowbro,0.99625,22561,0.996,16399,0.964
124,Gardevoir,0.99320,22492,0.993,14966,0.880
125,Forretress,0.98389,22281,0.984,19244,1.131
126,Electivire,0.98097,22215,0.981,15908,0.935
127,Torkoal,0.97943,22180,0.979,19794,1.163
128,Empoleon,0.97850,22159,0.978,17429,1.024
129,Necrozma,0.96150,21774,0.961,13682,0.804
130,Araquanid,0.95907,21719,0.959,15839,0.931
131,Terrakion,0.94251,21344,0.943,15276,0.898
132,Crawdaunt,0.92207,20881,0.922,14756,0.867
133,Azelf,0.91906,20813,0.919,19074,1.121
134,Mantine,0.91398,20698,0.914,16214,0.953
135,Donphan,0.86731,19641,0.867,16202,0.952
136,Slowbro-Mega,0.86148,19509,0.861,14390,0.846
137,Steelix-Mega,0.85495,19361,0.855,15178,0.892
138,Sceptile,0.85128,19278,0.851,13140,0.772
139,Haxorus,0.85084,19268,0.851,12769,0.751
140,Swellow,0.82695,18727,0.827,13748,0.808
141,Quagsire,0.81759,18515,0.818,13567,0.797
142,Ninetales,0.77334,17513,0.773,13877,0.816
143,Vaporeon,0.76583,17343,0.766,12851,0.755
144,Politoed,0.76279,17274,0.763,14838,0.872
145,Absol-Mega,0.76252,17268,0.763,12834,0.754
146,Cofagrigus,0.76159,17247,0.762,13290,0.781
147,Machamp,0.75506,17099,0.755,12425,0.730
148,Tsareena,0.75444,17085,0.754,12435,0.731
149,Sharpedo-Mega,0.75060,16998,0.751,11442,0.673
150,Minior,0.74980,16980,0.750,12383,0.728
151,Klefki,0.73294,16598,0.733,13712,0.806
152,Raikou,0.72817,16490,0.728,12058,0.709
153,Roserade,0.72684,16460,0.727,11508,0.676
154,Golisopod,0.72146,16338,0.721,11942,0.702
155,Feraligatr,0.70348,15931,0.703,11305,0.664
156,Kommo-o,0.69628,15768,0.696,10896,0.640
157,Dhelmise,0.69408,15718,0.694,11387,0.669
158,Whimsicott,0.69103,15649,0.691,11838,0.696
159,Noivern,0.68692,15556,0.687,10959,0.644
160,Lycanroc,0.68467,15505,0.685,11396,0.670
161,Kabutops,0.67407,15265,0.674,10952,0.644
162,Diggersby,0.67169,15211,0.672,11347,0.667
163,Zoroark,0.65305,14789,0.653,7322,0.430
164,Flygon,0.64171,14532,0.642,10514,0.618
165,Rotom-Heat,0.63928,14477,0.639,11686,0.687
166,Uxie,0.63226,14318,0.632,13245,0.778
167,Bronzong,0.62435,14139,0.624,11791,0.693
168,Suicune,0.61592,13948,0.616,10136,0.596
169,Incineroar,0.60532,13708,0.605,9981,0.587
170,Pyukumuku,0.60227,13639,0.602,10484,0.616
171,Reuniclus,0.59600,13497,0.596,9529,0.560
172,Pikachu,0.59503,13475,0.595,9999,0.588
173,Alomomola,0.58368,13218,0.584,10047,0.591
174,Seismitoad,0.58143,13167,0.581,10797,0.635
175,Typhlosion,0.57092,12929,0.571,9481,0.557
176,Shedinja,0.55555,12581,0.556,8618,0.507
177,Florges,0.53983,12225,0.540,8394,0.493
178,Vikavolt,0.53723,12166,0.537,8613,0.506
179,Bewear,0.53515,12119,0.535,8323,0.489
180,Swampert-Mega,0.53361,12084,0.534,10053,0.591
181,Audino-Mega,0.51245,11605,0.512,8145,0.479
182,Gallade,0.51064,11564,0.511,7873,0.463
183,Eelektross,0.50866,11519,0.509,8718,0.512
184,Blastoise,0.50543,11446,0.505,8522,0.501
185,Ludicolo,0.49709,11257,0.497,8206,0.482
186,Heracross,0.48335,10946,0.483,7601,0.447
187,Ambipom,0.47673,10796,0.477,8576,0.504
188,Gigalith,0.47355,10724,0.474,9030,0.531
189,Druddigon,0.47324,10717,0.473,9618,0.565
190,Scrafty,0.47315,10715,0.473,7819,0.460
191,Lycanroc-Midnight,0.46971,10637,0.470,7731,0.454
192,Lapras,0.46613,10556,0.466,7736,0.455
193,Heliolisk,0.45770,10365,0.458,7375,0.433
194,Mienshao,0.45470,10297,0.455,7755,0.456
195,Trevenant,0.44904,10169,0.449,7155,0.421
196,Drapion,0.44578,10095,0.446,7419,0.436
197,Sandslash-Alola,0.44361,10046,0.444,7050,0.414
198,Exeggutor-Alola,0.44140,9996,0.441,7026,0.413
199,Rhyperior,0.42546,9635,0.425,7351,0.432
200,Celebi,0.42476,9619,0.425,7137,0.419
201,Ninjask,0.42462,9616,0.425,7669,0.451
202,Toxicroak,0.42427,9608,0.424,6767,0.398
203,Chesnaught,0.42224,9562,0.422,6806,0.400
204,Sableye,0.41831,9473,0.418,7211,0.424
205,Aggron,0.40228,9110,0.402,6727,0.395
206,Entei,0.40188,9101,0.402,6880,0.404
207,Mudsdale,0.39764,9005,0.398,6715,0.395
208,Cinccino,0.39544,8955,0.395,6233,0.366
209,Golem-Alola,0.38780,8782,0.388,6672,0.392
210,Tyrantrum,0.38612,8744,0.386,6092,0.358
211,Sigilyph,0.38210,8653,0.382,5885,0.346
212,Froslass,0.37345,8457,0.373,6527,0.384
213,Dusclops,0.37009,8381,0.370,6365,0.374
214,Aerodactyl,0.36625,8294,0.366,6867,0.404
215,Hitmonlee,0.36550,8277,0.365,5937,0.349
216,Delphox,0.36360,8234,0.364,5819,0.342
217,Slurpuff,0.36258,8211,0.363,5614,0.330
218,Charizard,0.35759,8098,0.358,5800,0.341
219,Luxray,0.35574,8056,0.356,5859,0.344
220,Doublade,0.35079,7944,0.351,5857,0.344
221,Drampa,0.34978,7921,0.350,5556,0.327
222,Honchkrow,0.34757,7871,0.348,5494,0.323
223,Cradily,0.34646,7846,0.346,5631,0.331
224,Dragalge,0.34527,7819,0.345,5650,0.332
225,Mismagius,0.34267,7760,0.343,5742,0.337
226,Persian-Alola,0.34152,7734,0.342,6241,0.367
227,Torterra,0.33883,7673,0.339,5598,0.329
228,Durant,0.33622,7614,0.336,5761,0.339
229,Lanturn,0.33194,7517,0.332,5681,0.334
230,Malamar,0.32584,7379,0.326,5319,0.313
231,Weezing,0.32571,7376,0.326,5912,0.347
232,Avalugg,0.32324,7320,0.323,5182,0.305
233,Miltank,0.31595,7155,0.316,4967,0.292
234,Sceptile-Mega,0.31123,7048,0.311,5361,0.315
235,Xatu,0.30279,6857,0.303,5245,0.308
236,Wishiwashi,0.30156,6829,0.302,4948,0.291
237,Hitmontop,0.30098,6816,0.301,5204,0.306
238,Zygarde-10,0.29979,6789,0.300,4843,0.285
239,Cobalion,0.29202,6613,0.292,5010,0.294
240,Comfey,0.29144,6600,0.291,4570,0.269
241,Steelix,0.28813,6525,0.288,5190,0.305
242,Raichu,0.28416,6435,0.284,4739,0.279
243,Dusknoir,0.27784,6292,0.278,4678,0.275
244,Nidoqueen,0.27427,6211,0.274,4849,0.285
245,Slowking,0.26371,5972,0.264,4478,0.263
246,Volbeat,0.25788,5840,0.258,5320,0.313
247,Jellicent,0.25590,5795,0.256,4269,0.251
248,Magmortar,0.25108,5686,0.251,4180,0.246
249,Palossand,0.25104,5685,0.251,4025,0.237
250,Yanmega,0.25060,5675,0.251,4008,0.236
251,Leafeon,0.24905,5640,0.249,3923,0.231
252,Omastar,0.24623,5576,0.246,4171,0.245
253,Diancie,0.24618,5575,0.246,4189,0.246
254,Poliwrath,0.24459,5539,0.245,4139,0.243
255,Meloetta,0.24442,5535,0.244,3780,0.222
256,Glalie-Mega,0.24406,5527,0.244,3825,0.225
257,Toucannon,0.23841,5399,0.238,3646,0.214
258,Flareon,0.23801,5390,0.238,3973,0.234
259,Houndoom,0.23686,5364,0.237,3853,0.226
260,Turtonator,0.23669,5360,0.237,3917,0.230
261,Golurk,0.23550,5333,0.235,4072,0.239
262,Ampharos,0.23346,5287,0.233,3692,0.217
263,Slaking,0.22962,5200,0.230,3781,0.222
264,Accelgor,0.22803,5164,0.228,3982,0.234
265,Archeops,0.22189,5025,0.222,3991,0.235
266,Togedemaru,0.22079,5000,0.221,3871,0.228
267,Manectric,0.21823,4942,0.218,3550,0.209
268,Claydol,0.21779,4932,0.218,3907,0.230
269,Victreebel,0.21024,4761,0.210,3462,0.203
270,Exploud,0.20980,4751,0.210,3545,0.208
271,Exeggutor,0.20851,4722,0.209,3208,0.189
272,Articuno,0.20737,4696,0.207,3429,0.202
273,Kecleon,0.20238,4583,0.202,3444,0.202
274,Masquerain,0.20171,4568,0.202,3909,0.230
275,Tauros,0.20123,4557,0.201,3239,0.190
276,Emboar,0.20092,4550,0.201,3340,0.196
277,Glaceon,0.19937,4515,0.199,2968,0.174
278,Drifblim,0.19748,4472,0.197,3428,0.201
279,Spiritomb,0.19399,4393,0.194,3296,0.194
280,Vivillon,0.19310,4373,0.193,3305,0.194
281,Komala,0.19297,4370,0.193,3126,0.184
282,Rampardos,0.19240,4357,0.192,2955,0.174
283,Scyther,0.19231,4355,0.192,2984,0.175
284,Cryogonal,0.19138,4334,0.191,3158,0.186
285,Linoone,0.18917,4284,0.189,3074,0.181
286,Ribombee,0.18900,4280,0.189,2805,0.165
287,Hitmonchan,0.18454,4179,0.185,3047,0.179
288,Sharpedo,0.18348,4155,0.183,2984,0.175
289,Lilligant,0.18264,4136,0.183,2747,0.161
290,Moltres,0.18211,4124,0.182,3066,0.180
291,Rhydon,0.18087,4096,0.181,3141,0.185
292,Regice,0.17716,4012,0.177,2862,0.168
293,Stoutland,0.17593,3984,0.176,2924,0.172
294,Kyurem,0.17571,3979,0.176,2685,0.158
295,Floatzel,0.17540,3972,0.175,2908,0.171
296,Braviary,0.17363,3932,0.174,2836,0.167
297,Magneton,0.17345,3928,0.173,3000,0.176
298,Zangoose,0.17160,3886,0.172,2597,0.153
299,Guzzlord,0.17107,3874,0.171,2725,0.160
300,Lurantis,0.16899,3827,0.169,2587,0.152
301,Abomasnow,0.16873,3821,0.169,3027,0.178
302,Pangoro,0.16815,3808,0.168,2767,0.163
303,Dodrio,0.16581,3755,0.166,2636,0.155
304,Venomoth,0.16431,3721,0.164,2618,0.154
305,Ursaring,0.16427,3720,0.164,2723,0.160
306,Registeel,0.16303,3692,0.163,2944,0.173
307,Silvally,0.16263,3683,0.163,2869,0.169
308,Golem,0.15614,3536,0.156,2783,0.164
309,Shaymin,0.15477,3505,0.155,2499,0.147
310,Rotom-Mow,0.15464,3502,0.155,2596,0.153
311,Electrode,0.15363,3479,0.154,2737,0.161
312,Shiinotic,0.15058,3410,0.151,2437,0.143
313,Lopunny,0.14939,3383,0.149,2657,0.156
314,Beartic,0.14855,3364,0.149,2388,0.140
315,Aron,0.14736,3337,0.147,2467,0.145
316,Leavanny,0.14713,3332,0.147,2728,0.160
317,Liepard,0.14444,3271,0.144,2411,0.142
318,Dugtrio-Alola,0.14444,3271,0.144,2315,0.136
319,Samurott,0.14431,3268,0.144,2408,0.142
320,Meganium,0.14303,3239,0.143,2321,0.136
321,Armaldo,0.14272,3232,0.143,2359,0.139
322,Carracosta,0.14188,3213,0.142,2424,0.142
323,Chatot,0.13989,3168,0.140,2428,0.143
324,Clawitzer,0.13808,3127,0.138,2266,0.133
325,Ariados,0.13671,3096,0.137,2696,0.158
326,Nosepass,0.13636,3088,0.136,2417,0.142
327,Escavalier,0.13557,3070,0.136,2286,0.134
328,Meowstic,0.13411,3037,0.134,2342,0.138
329,Medicham,0.13380,3030,0.134,2268,0.133
330,Crabominable,0.13309,3014,0.133,2076,0.122
331,Pyroar,0.13247,3000,0.132,2135,0.125
332,Absol,0.13088,2964,0.131,2094,0.123
333,Cacturne,0.12965,2936,0.130,2010,0.118
334,Tornadus,0.12744,2886,0.127,2072,0.122
335,Vanilluxe,0.12660,2867,0.127,2153,0.127
336,Virizion,0.12594,2852,0.126,1948,0.114
337,Regirock,0.12589,2851,0.126,2182,0.128
338,Audino,0.12532,2838,0.125,2099,0.123
339,Carbink,0.12408,2810,0.124,2367,0.139
