rank,pokemon,usage_pct,raw_usage,raw_pct,real,real_pct
1,Landorus-Therian,19.89536,134423,19.895,112616,22.433
2,Greninja-Ash,16.09635,108755,16.096,77954,15.529
3,Ferrothorn,15.11729,102140,15.117,84372,16.807
4,TapuKoko,11.64123,78654,11.641,61139,12.179
5,Heatran,11.19633,75648,11.196,60503,12.052
6,Gliscor,10.10878,68300,10.109,51766,10.312
7,Kartana,10.06409,67998,10.064,48890,9.739
8,Garchomp,9.50818,64242,9.508,48533,9.668
9,Rotom-Wash,9.15296,61842,9.153,50599,10.079
10,Serperior,8.80397,59484,8.804,42080,8.382
11,Magearna,8.48931,57358,8.489,45068,8.978
12,Toxapex,8.35433,56446,8.354,42509,8.468
13,Charizard-Mega-X,8.10464,54759,8.105,39756,7.920
14,Greninja,7.92866,53570,7.929,39028,7.774
15,Excadrill,7.70562,52063,7.706,38811,7.731
16,Chansey,7.69422,51986,7.694,38461,7.662
17,Clefable,7.46008,50404,7.460,36056,7.182
18,TapuLele,7.01265,47381,7.013,34604,6.893
19,Volcarona,6.77496,45775,6.775,31943,6.363
20,Zapdos,6.70599,45309,6.706,34876,6.947
21,Tornadus-Therian,6.03685,40788,6.037,30984,6.172
22,Hawlucha,5.74291,38802,5.743,26440,5.267
23,Charizard-Mega-Y,5.65381,38200,5.654,28998,5.776
24,Swampert-Mega,5.62569,38010,5.626,29986,5.973
25,Lopunny-Mega,5.54370,37456,5.544,29151,5.807
26,Tyranitar,5.50729,37210,5.507,28393,5.656
27,Skarmory,5.50300,37181,5.503,30112,5.998
28,Scizor-Mega,5.47280,36977,5.473,28163,5.610
29,Magnezone,5.42855,36678,5.429,27667,5.511
30,Pelipper,5.33693,36059,5.337,32697,6.513
31,Azumarill,5.17472,34963,5.175,25597,5.099
32,Celesteela,5.14838,34785,5.148,26977,5.374
33,Kommo-o,5.11848,34583,5.118,24927,4.966
34,Dragonite,5.06668,34233,5.067,24129,4.807
35,TapuFini,4.90180,33119,4.902,26424,5.264
36,Alakazam-Mega,4.71413,31851,4.714,21036,4.190
37,Mimikyu,4.64915,31412,4.649,22214,4.425
38,Victini,4.63746,31333,4.637,23153,4.612
39,Medicham-Mega,4.43839,29988,4.438,23382,4.658
40,Mawile-Mega,4.12181,27849,4.122,20207,4.025
41,Kyurem-Black,4.01243,27110,4.012,19211,3.827
42,Blacephalon,3.77266,25490,3.773,17837,3.553
43,TapuBulu,3.73122,25210,3.731,18812,3.747
44,Venusaur-Mega,3.62584,24498,3.626,18735,3.732
45,Gengar,3.57078,24126,3.571,16663,3.319
46,Tangrowth,3.36698,22749,3.367,17075,3.401
47,Beedrill-Mega,3.36284,22721,3.363,17115,3.409
48,Keldeo,3.32495,22465,3.325,16150,3.217
49,Infernape,3.32347,22455,3.323,17248,3.436
50,Bisharp,3.24946,21955,3.249,14993,2.987
51,Gyarados-Mega,3.24813,21946,3.248,16143,3.216
52,Sableye-Mega,3.19426,21582,3.194,18952,3.775
53,Breloom,3.11049,21016,3.110,15646,3.117
54,Jirachi,2.96248,20016,2.962,14617,2.912
55,Scizor,2.89336,19549,2.893,14361,2.861
56,Weavile,2.87338,19414,2.873,14029,2.795
57,Diancie-Mega,2.69903,18236,2.699,14093,2.807
58,Gyarados,2.69045,18178,2.690,13328,2.655
59,Togekiss,2.68127,18116,2.681,13466,2.682
60,Tyranitar-Mega,2.66440,18002,2.664,13264,2.642
61,Conkeldurr,2.57441,17394,2.574,12854,2.561
62,Salamence,2.57278,17383,2.573,11907,2.372
63,Cloyster,2.52172,17038,2.522,12315,2.453
64,Zeraora,2.51018,16960,2.510,12522,2.494
65,Espeon,2.29350,15496,2.293,11356,2.262
66,Pinsir-Mega,2.26730,15319,2.267,10580,2.108
67,Lucario,2.26537,15306,2.265,10929,2.177
68,Garchomp-Mega,2.26330,15292,2.263,10978,2.187
69,Shuckle,2.21061,14936,2.211,13412,2.672
70,Umbreon,2.13720,14440,2.137,9931,1.978
71,Ditto,2.12595,14364,2.126,10242,2.040
72,Staraptor,2.12107,14331,2.121,10385,2.069
73,Mew,2.08821,14109,2.088,10830,2.157
74,Kingdra,2.08584,14093,2.086,9644,1.921
75,Snorlax,2.08303,14074,2.083,10199,2.032
76,Chandelure,2.04396,13810,2.044,10056,2.003
77,Hydreigon,2.01746,13631,2.017,9603,1.913
78,Latios,1.97588,13350,1.976,9441,1.881
79,Gallade-Mega,1.96936,13306,1.969,9440,1.880
80,Manaphy,1.95412,13203,1.954,9255,1.844
81,Nidoking,1.93947,13104,1.939,9808,1.954
82,Galvantula,1.92022,12974,1.920,11168,2.225
83,Venusaur,1.89255,12787,1.893,9279,1.848
84,Blissey,1.88870,12761,1.889,9302,1.853
85,Ninetales-Alola,1.87790,12688,1.878,10035,1.999
86,Metagross,1.86635,12610,1.866,9281,1.849
87,Gardevoir-Mega,1.85791,12553,1.858,8311,1.656
88,Goodra,1.83616,12406,1.836,9058,1.804
89,Porygon-Z,1.83157,12375,1.832,8591,1.711
90,Arcanine,1.78584,12066,1.786,9160,1.825
91,Mamoswine,1.73877,11748,1.739,9169,1.826
92,Muk-Alola,1.72412,11649,1.724,8796,1.752
93,Sceptile-Mega,1.67513,11318,1.675,7974,1.588
94,Torkoal,1.67291,11303,1.673,10222,2.036
95,Milotic,1.66181,11228,1.662,8127,1.619
96,Hoopa-Unbound,1.65870,11207,1.659,7774,1.549
97,Hippowdon,1.65145,11158,1.651,9412,1.875
98,Latias-Mega,1.64863,11139,1.649,7865,1.567
99,Thundurus-Therian,1.64849,11138,1.648,8472,1.688
100,Xurkitree,1.61311,10899,1.613,8037,1.601
101,Amoonguss,1.61104,10885,1.611,7745,1.543
102,Manectric-Mega,1.52179,10282,1.522,8208,1.635
103,Crobat,1.46348,9888,1.463,7396,1.473
104,Crawdaunt,1.44024,9731,1.440,6945,1.383
105,Volcanion,1.43965,9727,1.440,7489,1.492
106,Darmanitan,1.43062,9666,1.431,7425,1.479
107,Alakazam,1.41464,9558,1.415,6329,1.261
108,Gastrodon,1.41005,9527,1.410,7372,1.469
109,Jolteon,1.40383,9485,1.404,7131,1.421
110,Krookodile,1.40235,9475,1.402,6919,1.378
111,Quagsire,1.39895,9452,1.399,6900,1.375
112,Incineroar,1.38000,9324,1.380,7128,1.420
113,Talonflame,1.37246,9273,1.372,6743,1.343
114,Gardevoir,1.36387,9215,1.364,6094,1.214
115,Porygon2,1.31029,8853,1.310,6607,1.316
116,Araquanid,1.27596,8621,1.276,7222,1.439
117,Sylveon,1.27403,8608,1.274,5978,1.191
118,Zoroark,1.24251,8395,1.243,3454,0.688
119,Ribombee,1.21172,8187,1.212,7240,1.442
120,Marowak-Alola,1.21024,8177,1.210,5989,1.193
121,Reuniclus,1.20003,8108,1.200,5673,1.130
122,Starmie,1.20003,8108,1.200,5848,1.165
123,Heracross-Mega,1.19470,8072,1.195,5747,1.145
124,Rotom-Heat,1.18123,7981,1.181,6404,1.276
125,Pikachu,1.17709,7953,1.177,5891,1.174
126,Tentacruel,1.17087,7911,1.171,6256,1.246
127,Scolipede,1.15622,7812,1.156,5582,1.112
128,Feraligatr,1.13580,7674,1.136,5364,1.069
129,Altaria-Mega,1.11626,7542,1.116,5106,1.017
130,Aerodactyl-Mega,1.10738,7482,1.107,5361,1.068
131,Slowbro,1.10442,7462,1.104,5654,1.126
132,Empoleon,1.06964,7227,1.070,5717,1.139
133,Swampert,1.05114,7102,1.051,5643,1.124
134,Salazzle,1.05114,7102,1.051,5277,1.051
135,Swellow,1.05025,7096,1.050,5067,1.009
136,Haxorus,1.02538,6928,1.025,4762,0.949
137,Cresselia,1.01872,6883,1.019,5039,1.004
138,Primarina,1.00688,6803,1.007,4863,0.969
139,Nihilego,1.00555,6794,1.006,5170,1.030
140,Pidgeot-Mega,1.00289,6776,1.003,4962,0.988
141,Electivire,0.97861,6612,0.979,4725,0.941
142,Aggron-Mega,0.95478,6451,0.955,4947,0.985
143,Mandibuzz,0.95256,6436,0.953,4666,0.929
144,Klefki,0.94339,6374,0.943,5488,1.093
145,Latias,0.94235,6367,0.942,4421,0.881
146,Lycanroc-Dusk,0.93806,6338,0.938,4744,0.945
147,Forretress,0.93170,6295,0.932,5475,1.091
148,Buzzwole,0.91660,6193,0.917,4248,0.846
149,Sceptile,0.87827,5934,0.878,4072,0.811
150,Azelf,0.85133,5752,0.851,5261,1.048
151,Blastoise-Mega,0.84866,5734,0.849,4345,0.866
152,Roserade,0.83520,5643,0.835,4196,0.836
153,Typhlosion,0.81610,5514,0.816,4142,0.825
154,Latios-Mega,0.81596,5513,0.816,3905,0.778
155,Toxicroak,0.81418,5501,0.814,4016,0.800
156,Diggersby,0.80870,5464,0.809,4097,0.816
157,Suicune,0.80841,5462,0.808,3921,0.781
158,Vaporeon,0.80574,5444,0.806,4030,0.803
159,Noivern,0.78887,5330,0.789,3864,0.770
160,Decidueye,0.78621,5312,0.786,3866,0.770
161,Machamp,0.77437,5232,0.774,3804,0.758
162,Lapras,0.77333,5225,0.773,3865,0.770
163,Golisopod,0.76623,5177,0.766,3911,0.779
164,Thundurus,0.74536,5036,0.745,3913,0.779
165,Smeargle,0.74151,5010,0.742,4607,0.918
166,Absol-Mega,0.74092,5006,0.741,3617,0.721
167,Yanmega,0.73070,4937,0.731,3760,0.749
168,Dusclops,0.71679,4843,0.717,3662,0.729
169,Eelektross,0.70140,4739,0.701,3452,0.688
170,Politoed,0.67624,4569,0.676,3891,0.775
171,Froslass,0.67594,4567,0.676,3715,0.740
172,Ninetales,0.67565,4565,0.676,3454,0.688
173,Charizard,0.66321,4481,0.663,3272,0.652
174,Alomomola,0.66307,4480,0.663,3356,0.669
175,Slurpuff,0.66188,4472,0.662,3205,0.638
176,Raichu-Alola,0.65655,4436,0.657,3185,0.634
177,Heracross,0.64294,4344,0.643,2896,0.577
178,Ambipom,0.64160,4335,0.642,3396,0.676
179,Malamar,0.63258,4274,0.633,3065,0.611
180,Drapion,0.63184,4269,0.632,3209,0.639
181,Ludicolo,0.63110,4264,0.631,3021,0.602
182,Cofagrigus,0.62429,4218,0.624,3302,0.658
183,Flygon,0.62340,4212,0.623,2978,0.593
184,Bronzong,0.61511,4156,0.615,3554,0.708
185,Seismitoad,0.60505,4088,0.605,3329,0.663
186,Whimsicott,0.59972,4052,0.600,3033,0.604
187,Linoone,0.59942,4050,0.599,3021,0.602
188,Blastoise,0.58980,3985,0.590,2942,0.586
189,Shedinja,0.58388,3945,0.584,2720,0.542
190,Terrakion,0.56494,3817,0.565,2567,0.511
191,Heliolisk,0.56449,3814,0.564,2719,0.542
192,Scrafty,0.56168,3795,0.562,2822,0.562
193,Houndoom-Mega,0.56139,3793,0.561,2642,0.526
194,Aggron,0.56035,3786,0.560,2836,0.565
195,Doublade,0.55458,3747,0.555,2827,0.563
196,Rhyperior,0.54644,3692,0.546,2797,0.557
197,Sharpedo-Mega,0.53696,3628,0.537,2635,0.525
198,Aerodactyl,0.53637,3624,0.536,3117,0.621
199,Torterra,0.53371,3606,0.534,2648,0.527
200,Stakataka,0.52616,3555,0.526,2631,0.524
201,Mienshao,0.52157,3524,0.522,2555,0.509
202,Florges,0.52098,3520,0.521,2456,0.489
203,Chesnaught,0.50929,3441,0.509,2573,0.513
204,Delphox,0.48945,3307,0.489,2318,0.462
205,Trevenant,0.48398,3270,0.484,2371,0.472
206,Uxie,0.47732,3225,0.477,2947,0.587
207,Mantine,0.47599,3216,0.476,2448,0.488
208,Banette-Mega,0.47332,3198,0.473,2325,0.463
209,Donphan,0.46859,3166,0.469,2592,0.516
210,Sigilyph,0.46725,3157,0.467,2405,0.479
211,Tyrantrum,0.45319,3062,0.453,2059,0.410
212,Luxray,0.44091,2979,0.441,2147,0.428
213,Honchkrow,0.44046,2976,0.440,2139,0.426
214,Durant,0.44017,2974,0.440,2297,0.458
215,Minior,0.43277,2924,0.433,2281,0.454
216,Cradily,0.42433,2867,0.424,2110,0.420
217,Ampharos-Mega,0.42152,2848,0.422,2108,0.420
218,Entei,0.41323,2792,0.413,2021,0.403
219,Slowbro-Mega,0.40672,2748,0.407,2122,0.423
220,Celebi,0.40420,2731,0.404,1918,0.382
221,Sableye,0.40154,2713,0.402,2184,0.435
222,Raikou,0.40124,2711,0.401,1921,0.383
223,Kyurem,0.39843,2692,0.398,1990,0.396
224,Zygarde-10,0.39666,2680,0.397,1901,0.379
225,Pyukumuku,0.39592,2675,0.396,1863,0.371
226,Persian-Alola,0.39577,2674,0.396,2225,0.443
227,Vikavolt,0.38822,2623,0.388,1894,0.377
228,Hitmonlee,0.38733,2617,0.387,1859,0.370
229,Dusknoir,0.37904,2561,0.379,2039,0.406
230,Spiritomb,0.37608,2541,0.376,2023,0.403
231,Xatu,0.36735,2482,0.367,1882,0.375
232,Rotom-Mow,0.36350,2456,0.364,1934,0.385
233,Mismagius,0.36217,2447,0.362,1732,0.345
234,Kabutops,0.36202,2446,0.362,1671,0.333
235,Gigalith,0.35877,2424,0.359,2004,0.399
236,Weezing,0.35107,2372,0.351,1891,0.377
237,Abomasnow-Mega,0.35063,2369,0.351,1781,0.355
238,Moltres,0.35033,2367,0.350,1717,0.342
239,Cobalion,0.35033,2367,0.350,1834,0.365
240,Emboar,0.35003,2365,0.350,1775,0.354
241,Slaking,0.34989,2364,0.350,1719,0.342
242,Nidoqueen,0.34959,2362,0.350,1871,0.373
243,Camerupt-Mega,0.33967,2295,0.340,1730,0.345
244,Steelix-Mega,0.33656,2274,0.337,1725,0.344
245,Steelix,0.33212,2244,0.332,1805,0.360
246,Jellicent,0.32990,2229,0.330,1585,0.316
247,Sandslash-Alola,0.32754,2213,0.328,1658,0.330
248,Tsareena,0.32147,2172,0.321,1505,0.300
249,Samurott,0.32058,2166,0.321,1684,0.335
250,Golem-Alola,0.31910,2156,0.319,1675,0.334
251,Raichu,0.31851,2152,0.319,1585,0.316
252,Hitmontop,0.31570,2133,0.316,1597,0.318
253,Meloetta,0.31081,2100,0.311,1442,0.287
254,Omastar,0.30548,2064,0.305,1455,0.290
255,Lycanroc-Midnight,0.29720,2008,0.297,1465,0.292
256,Arbok,0.29705,2007,0.297,1544,0.308
257,Electrode,0.29557,1997,0.296,1731,0.345
258,Gallade,0.29305,1980,0.293,1384,0.276
259,Cinccino,0.29276,1978,0.293,1389,0.277
260,Bewear,0.29246,1976,0.292,1430,0.285
261,Tropius,0.29128,1968,0.291,1478,0.294
262,Ursaring,0.28965,1957,0.290,1340,0.267
263,Slowking,0.28210,1906,0.282,1360,0.271
264,Dragalge,0.28062,1896,0.281,1401,0.279
265,Rampardos,0.27307,1845,0.273,1189,0.237
266,Vivillon,0.27189,1837,0.272,1352,0.269
267,Swoobat,0.26967,1822,0.270,1294,0.258
268,Zangoose,0.26656,1801,0.267,1319,0.263
269,Leafeon,0.26419,1785,0.264,1265,0.252
270,Glalie-Mega,0.26256,1774,0.263,1313,0.262
271,Poliwrath,0.25842,1746,0.258,1267,0.252
272,Braviary,0.25738,1739,0.257,1224,0.244
273,Pangoro,0.25546,1726,0.255,1288,0.257
274,Victreebel,0.25472,1721,0.255,1188,0.237
275,Clawitzer,0.25205,1703,0.252,1230,0.245
276,Exploud,0.24954,1686,0.250,1282,0.255
277,Necrozma,0.24791,1675,0.248,1206,0.240
278,Magmortar,0.24761,1673,0.248,1183,0.236
279,Sharpedo,0.24599,1662,0.246,1131,0.225
280,Golem,0.24525,1657,0.245,1386,0.276
281,Golurk,0.24243,1638,0.242,1239,0.247
282,Floatzel,0.23888,1614,0.239,1195,0.238
283,Claydol,0.23681,1600,0.237,1244,0.248
284,Armaldo,0.23651,1598,0.237,1179,0.235
285,Butterfree,0.23518,1589,0.235,1213,0.242
286,Dhelmise,0.23266,1572,0.233,1208,0.241
287,Barbaracle,0.23104,1561,0.231,1048,0.209
288,Druddigon,0.23089,1560,0.231,1327,0.264
289,Meowstic,0.22956,1551,0.230,1221,0.243
290,Lanturn,0.22941,1550,0.229,1147,0.228
291,Avalugg,0.22586,1526,0.226,1138,0.227
292,Mudsdale,0.22541,1523,0.225,1172,0.233
293,Archeops,0.22319,1508,0.223,1167,0.232
294,Lycanroc,0.22304,1507,0.223,1126,0.224
295,Registeel,0.22156,1497,0.222,1171,0.233
296,Tauros,0.21994,1486,0.220,1079,0.215
297,Carracosta,0.21712,1467,0.217,1143,0.228
298,Miltank,0.21653,1463,0.217,1044,0.208
299,Turtonator,0.21564,1457,0.216,1118,0.223
300,Comfey,0.21431,1448,0.214,1088,0.217
301,Accelgor,0.21357,1443,0.214,1102,0.220
302,Regirock,0.21328,1441,0.213,1109,0.221
303,Hariyama,0.21002,1419,0.210,1099,0.219
304,Exeggutor,0.20780,1404,0.208,1032,0.206
305,Aurorus,0.20780,1404,0.208,1058,0.211
306,Wobbuffet,0.20528,1387,0.205,1037,0.207
307,Lilligant,0.20440,1381,0.204,842,0.168
308,Lurantis,0.20380,1377,0.204,995,0.198
309,Liepard,0.20380,1377,0.204,1065,0.212
310,Flareon,0.20292,1371,0.203,980,0.195
311,Vileplume,0.20025,1353,0.200,947,0.189
312,Togedemaru,0.19907,1345,0.199,1067,0.213
313,Audino-Mega,0.19714,1332,0.197,981,0.195
314,Crustle,0.19670,1329,0.197,1012,0.202
315,Kecleon,0.19596,1324,0.196,1006,0.200
316,Audino,0.19507,1318,0.195,954,0.190
317,Rhydon,0.19285,1303,0.193,1040,0.207
318,Scyther,0.19063,1288,0.191,922,0.184
319,Regice,0.18826,1272,0.188,941,0.187
320,Exeggutor-Alola,0.18412,1244,0.184,975,0.194
