rank,pokemon,usage_pct,raw_usage,raw_pct,real,real_pct
1,Landorus-Therian,23.94262,91162,23.943,77667,26.852
2,Greninja-Ash,18.67883,71120,18.679,52211,18.051
3,Ferrothorn,15.82920,60270,15.829,50764,17.550
4,Magearna,12.49501,47575,12.495,37450,12.947
5,TapuKoko,12.43487,47346,12.435,38129,13.182
6,Kartana,12.09055,46035,12.091,33620,11.623
7,Gliscor,10.67204,40634,10.672,31325,10.830
8,Toxapex,10.54413,40147,10.544,30742,10.628
9,Rotom-Wash,10.47217,39873,10.472,33212,11.482
10,Heatran,10.15359,38660,10.154,31604,10.926
11,Garchomp,9.80822,37345,9.808,28965,10.014
12,Serperior,9.70028,36934,9.700,27018,9.341
13,Excadrill,9.23698,35170,9.237,27548,9.524
14,TapuLele,8.44513,32155,8.445,24825,8.583
15,Tornadus-Therian,8.35084,31796,8.351,24986,8.638
16,Greninja,8.11342,30892,8.113,23333,8.067
17,Chansey,7.84211,29859,7.842,22764,7.870
18,Volcarona,7.70685,29344,7.707,20751,7.174
19,Hawlucha,6.99904,26649,6.999,18534,6.408
20,Clefable,6.98407,26592,6.984,19216,6.643
21,Charizard-Mega-X,6.93470,26404,6.935,19624,6.785
22,Zapdos,6.92787,26378,6.928,20871,7.216
23,Lopunny-Mega,6.36110,24220,6.361,18604,6.432
24,Pelipper,6.33299,24113,6.333,21838,7.550
25,TapuFini,6.05145,23041,6.051,18659,6.451
26,Swampert-Mega,5.93588,22601,5.936,17953,6.207
27,Alakazam-Mega,5.73786,21847,5.738,14833,5.128
28,Kommo-o,5.71054,21743,5.711,15543,5.374
29,Charizard-Mega-Y,5.53221,21064,5.532,16515,5.710
30,Tyranitar,5.28218,20112,5.282,15844,5.478
31,Scizor-Mega,5.26143,20033,5.261,15430,5.335
32,Magnezone,5.17844,19717,5.178,14872,5.142
33,Celesteela,5.15427,19625,5.154,15270,5.279
34,Skarmory,5.11278,19467,5.113,15668,5.417
35,Dragonite,5.04213,19198,5.042,13549,4.684
36,Mawile-Mega,4.97437,18940,4.974,13835,4.783
37,Victini,4.88770,18610,4.888,14386,4.974
38,Medicham-Mega,4.88507,18600,4.885,14988,5.182
39,Kyurem-Black,4.61770,17582,4.618,12952,4.478
40,Azumarill,4.42073,16832,4.421,12474,4.313
41,Diancie-Mega,4.12211,15695,4.122,12914,4.465
42,Mimikyu,4.11790,15679,4.118,11042,3.818
43,Blacephalon,4.01941,15304,4.019,10845,3.749
44,TapuBulu,3.94561,15023,3.946,11588,4.006
45,Sableye-Mega,3.89834,14843,3.898,13279,4.591
46,Tangrowth,3.77831,14386,3.778,10718,3.705
47,Gengar,3.52434,13419,3.524,9307,3.218
48,Gyarados-Mega,3.44713,13125,3.447,9556,3.304
49,Weavile,3.40773,12975,3.408,9292,3.212
50,Jirachi,3.27589,12473,3.276,9433,3.261
51,Beedrill-Mega,2.92054,11120,2.921,8675,2.999
52,Infernape,2.83781,10805,2.838,8306,2.872
53,Tyranitar-Mega,2.65921,10125,2.659,7873,2.722
54,Manaphy,2.65238,10099,2.652,7325,2.532
55,Venusaur-Mega,2.52737,9623,2.527,7504,2.594
56,Keldeo,2.51844,9589,2.518,7148,2.471
57,Scizor,2.51634,9581,2.516,7129,2.465
58,Cloyster,2.49953,9517,2.500,6968,2.409
59,Bisharp,2.41207,9184,2.412,6594,2.280
60,Ninetales-Alola,2.37556,9045,2.376,7141,2.469
61,Ditto,2.33249,8881,2.332,6305,2.180
62,Garchomp-Mega,2.32461,8851,2.325,6500,2.247
63,Zeraora,2.25921,8602,2.259,6267,2.167
64,Breloom,2.25790,8597,2.258,6581,2.275
65,Gyarados,2.24950,8565,2.249,6265,2.166
66,Togekiss,2.10662,8021,2.107,5976,2.066
67,Pinsir-Mega,2.10268,8006,2.103,5786,2.000
68,Gallade-Mega,2.10137,8001,2.101,5885,2.035
69,Hoopa-Unbound,2.09112,7962,2.091,5545,1.917
70,Galvantula,2.07537,7902,2.075,6931,2.396
71,Latias-Mega,1.99789,7607,1.998,5716,1.976
72,Snorlax,1.97005,7501,1.970,5582,1.930
73,Reuniclus,1.95954,7461,1.960,5432,1.878
74,Shuckle,1.89283,7207,1.893,6576,2.273
75,Gardevoir-Mega,1.86867,7115,1.869,4695,1.623
76,Marowak-Alola,1.81929,6927,1.819,5316,1.838
77,Crawdaunt,1.81667,6917,1.817,5042,1.743
78,Lucario,1.78305,6789,1.783,4758,1.645
79,Quagsire,1.73761,6616,1.738,4605,1.592
80,Hydreigon,1.72868,6582,1.729,4917,1.700
81,Porygon-Z,1.72737,6577,1.727,4691,1.622
82,Conkeldurr,1.69822,6466,1.698,4904,1.695
83,Nidoking,1.69297,6446,1.693,4934,1.706
84,Cresselia,1.68876,6430,1.689,4882,1.688
85,Chandelure,1.67826,6390,1.678,4752,1.643
86,Blissey,1.64228,6253,1.642,4433,1.533
87,Mew,1.62442,6185,1.624,4853,1.678
88,Mamoswine,1.61286,6141,1.613,4799,1.659
89,Gastrodon,1.61155,6136,1.612,4801,1.660
90,Incineroar,1.60052,6094,1.601,4776,1.651
91,Latios,1.55928,5937,1.559,4174,1.443
92,Espeon,1.55456,5919,1.555,4318,1.493
93,Amoonguss,1.55403,5917,1.554,4451,1.539
94,Sceptile-Mega,1.52593,5810,1.526,4182,1.446
95,Kingdra,1.50807,5742,1.508,4062,1.404
96,Salamence,1.46421,5575,1.464,3875,1.340
97,Hippowdon,1.45633,5545,1.456,4861,1.681
98,Torkoal,1.43873,5478,1.439,4893,1.692
99,Staraptor,1.36309,5190,1.363,3920,1.355
100,Umbreon,1.35469,5158,1.355,3523,1.218
101,Muk-Alola,1.34182,5109,1.342,4017,1.389
102,Metagross,1.32842,5058,1.328,3925,1.357
103,Xurkitree,1.32659,5051,1.327,3594,1.243
104,Crobat,1.31844,5020,1.318,3813,1.318
105,Shedinja,1.31398,5003,1.314,3198,1.106
106,Empoleon,1.30925,4985,1.309,3730,1.290
107,Heracross-Mega,1.27773,4865,1.278,3730,1.290
108,Goodra,1.26618,4821,1.266,3549,1.227
109,Slowbro,1.24412,4737,1.244,3734,1.291
110,Venusaur,1.23125,4688,1.231,3489,1.206
111,Ribombee,1.22363,4659,1.224,4099,1.417
112,Talonflame,1.21890,4641,1.219,3503,1.211
113,Starmie,1.20551,4590,1.206,3395,1.174
114,Manectric-Mega,1.19947,4567,1.199,3682,1.273
115,Sylveon,1.19579,4553,1.196,3383,1.170
116,Forretress,1.17399,4470,1.174,3706,1.281
117,Scolipede,1.17320,4467,1.173,3239,1.120
118,Volcanion,1.16139,4422,1.161,3430,1.186
119,Pikachu,1.14642,4365,1.146,3186,1.101
120,Feraligatr,1.14248,4350,1.142,3101,1.072
121,Porygon2,1.11490,4245,1.115,3338,1.154
122,Milotic,1.10912,4223,1.109,3022,1.045
123,Arcanine,1.10833,4220,1.108,3273,1.132
