rank,pokemon,usage_pct,raw_usage,raw_pct,real,real_pct
1,Landorus-Therian,28.85234,1155640,28.852,993761,32.264
2,Greninja-Ash,16.87526,675915,16.875,495390,16.083
3,Ferrothorn,15.72058,629666,15.721,534609,17.357
4,TapuKoko,14.78294,592110,14.783,473278,15.365
5,Heatran,14.68822,588316,14.688,482766,15.674
6,Magearna,13.00977,521088,13.010,410276,13.320
7,Kartana,12.96722,519384,12.967,381043,12.371
8,Garchomp,10.68576,428003,10.686,339202,11.013
9,Toxapex,10.61795,425287,10.618,330983,10.746
10,Gliscor,9.75683,390796,9.757,307463,9.982
11,Zapdos,9.71488,389116,9.715,311924,10.127
12,Greninja,9.41838,377240,9.418,290913,9.445
13,Rotom-Wash,9.24506,370298,9.245,311904,10.126
14,TapuLele,8.83631,353926,8.836,265755,8.628
15,Tornadus-Therian,8.04427,322202,8.044,252145,8.186
16,Excadrill,8.03940,322007,8.039,248012,8.052
17,Chansey,7.93412,317790,7.934,240582,7.811
18,Volcarona,7.92278,317336,7.923,228479,7.418
19,Serperior,7.62738,305504,7.627,223531,7.257
20,Charizard-Mega-X,7.12373,285331,7.124,213954,6.946
21,TapuFini,7.09075,284010,7.091,233683,7.587
22,TapuBulu,6.85923,274737,6.859,211269,6.859
23,Tyranitar,6.80006,272367,6.800,213701,6.938
24,Celesteela,6.74346,270100,6.743,214388,6.960
25,Clefable,6.66210,266841,6.662,196590,6.383
26,Hawlucha,6.13760,245833,6.138,169167,5.492
27,Alakazam-Mega,6.03996,241922,6.040,161390,5.240
28,Magnezone,6.02098,241162,6.021,187822,6.098
29,Lopunny-Mega,5.92641,237374,5.926,183620,5.961
30,Mawile-Mega,5.86057,234737,5.861,172866,5.612
31,Mimikyu,5.84150,233973,5.841,163980,5.324
32,Tangrowth,5.65674,226573,5.657,176423,5.728
33,Scizor-Mega,5.59288,224015,5.593,173356,5.628
34,Medicham-Mega,5.35815,214613,5.358,169176,5.492
35,Kyurem-Black,5.34823,214216,5.348,159767,5.187
36,Charizard-Mega-Y,5.31708,212968,5.317,167990,5.454
37,Skarmory,5.23102,209521,5.231,173076,5.619
38,Victini,5.18078,207509,5.181,159846,5.190
39,Swampert-Mega,4.86358,194804,4.864,158385,5.142
40,Blacephalon,4.83210,193543,4.832,138682,4.502
41,Pelipper,4.77290,191172,4.773,174277,5.658
42,Dragonite,4.44532,178051,4.445,128260,4.164
43,Jirachi,4.26279,170740,4.263,130519,4.237
44,Keldeo,4.14175,165892,4.142,127237,4.131
45,Gyarados-Mega,4.01390,160771,4.014,121694,3.951
46,Venusaur-Mega,3.92174,157080,3.922,122310,3.971
47,Diancie-Mega,3.68554,147619,3.686,120826,3.923
48,Mew,3.66539,146812,3.665,114443,3.716
49,Sableye-Mega,3.32008,132981,3.320,115176,3.739
50,Weavile,3.28058,131399,3.281,96295,3.126
51,Tyranitar-Mega,3.11218,124654,3.112,94887,3.081
52,Pinsir-Mega,2.85388,114308,2.854,79503,2.581
53,Gengar,2.82921,113320,2.829,80153,2.602
54,Azumarill,2.75361,110292,2.754,84247,2.735
55,Kommo-o,2.70378,108296,2.704,81255,2.638
56,Bisharp,2.48008,99336,2.480,69652,2.261
57,Zeraora,2.45314,98257,2.453,74179,2.408
58,Gyarados,2.44068,97758,2.441,74042,2.404
59,Infernape,2.43147,97389,2.431,74255,2.411
60,Beedrill-Mega,2.37864,95273,2.379,71510,2.322
61,Breloom,2.19296,87836,2.193,66331,2.154
62,Salamence,2.18699,87597,2.187,63150,2.050
63,Ninetales-Alola,2.17693,87194,2.177,69764,2.265
64,Hoopa-Unbound,2.17017,86923,2.170,61025,1.981
65,Latios,2.03472,81498,2.035,59123,1.919
66,Muk-Alola,1.97313,79031,1.973,60723,1.971
67,Scizor,1.95810,78429,1.958,58838,1.910
68,Gastrodon,1.89781,76014,1.898,60588,1.967
69,Cloyster,1.88842,75638,1.888,56401,1.831
70,Gallade-Mega,1.88460,75485,1.885,53611,1.741
71,Conkeldurr,1.86096,74538,1.861,57672,1.872
72,Snorlax,1.82910,73262,1.829,54566,1.772
73,Kingdra,1.82423,73067,1.824,51924,1.686
74,Hydreigon,1.76489,70690,1.765,52602,1.708
75,Thundurus-Therian,1.73815,69619,1.738,54185,1.759
76,Mamoswine,1.72793,69210,1.728,56307,1.828
77,Garchomp-Mega,1.66008,66492,1.660,48495,1.574
78,Shuckle,1.65219,66176,1.652,57917,1.880
79,Staraptor,1.63473,65477,1.635,48859,1.586
80,Togekiss,1.63376,65438,1.634,47084,1.529
81,Umbreon,1.59524,63895,1.595,45756,1.486
82,Gardevoir-Mega,1.57799,63204,1.578,43160,1.401
83,Manectric-Mega,1.56393,62641,1.564,51054,1.658
84,Porygon-Z,1.55934,62457,1.559,44407,1.442
85,Reuniclus,1.53914,61648,1.539,44453,1.443
86,Araquanid,1.53554,61504,1.536,52669,1.710
87,Marowak-Alola,1.52780,61194,1.528,46889,1.522
88,Hippowdon,1.52463,61067,1.525,52908,1.718
89,Ditto,1.49687,59955,1.497,44327,1.439
90,Espeon,1.46788,58794,1.468,43145,1.401
91,Nidoking,1.42871,57225,1.429,44283,1.438
92,Goodra,1.42639,57132,1.426,42656,1.385
93,Xurkitree,1.40392,56232,1.404,41570,1.350
94,Galvantula,1.40117,56122,1.401,48981,1.590
95,Latias-Mega,1.37149,54933,1.371,40217,1.306
96,Arcanine,1.36088,54508,1.361,42125,1.368
97,Metagross,1.35114,54118,1.351,41012,1.331
98,Milotic,1.33032,53284,1.330,40452,1.313
99,Chandelure,1.29844,52007,1.298,38183,1.240
100,Amoonguss,1.27549,51088,1.275,38737,1.258
101,Heracross-Mega,1.26188,50543,1.262,36284,1.178
102,Volcanion,1.25514,50273,1.255,39880,1.295
103,Alakazam,1.22848,49205,1.228,32821,1.066
104,Latios-Mega,1.21390,48621,1.214,36290,1.178
105,Blissey,1.20456,48247,1.205,35557,1.154
106,Buzzwole,1.19430,47836,1.194,34985,1.136
107,Starmie,1.19288,47779,1.193,34764,1.129
108,Scolipede,1.17795,47181,1.178,34853,1.132
109,Incineroar,1.16731,46755,1.167,37161,1.206
110,Jolteon,1.15972,46451,1.160,35444,1.151
111,Thundurus,1.14826,45992,1.148,34313,1.114
112,Manaphy,1.14594,45899,1.146,34013,1.104
113,Lucario,1.12344,44998,1.123,31821,1.033
114,Latias,1.11061,44484,1.111,31925,1.036
115,Venusaur,1.09219,43746,1.092,31820,1.033
116,Cresselia,1.06724,42747,1.067,32177,1.045
117,Sceptile-Mega,1.05781,42369,1.058,30465,0.989
118,Crawdaunt,1.05274,42166,1.053,31029,1.007
119,Darmanitan,1.04964,42042,1.050,32158,1.044
120,Salazzle,1.04512,41861,1.045,30898,1.003
121,Talonflame,1.03641,41512,1.036,30414,0.987
122,Tentacruel,1.03134,41309,1.031,31535,1.024
123,Quagsire,1.03014,41261,1.030,30153,0.979
124,Ribombee,1.02001,40855,1.020,36118,1.173
125,Aerodactyl-Mega,1.00018,40061,1.000,30005,0.974
126,Slowbro,0.97020,38860,0.970,29880,0.970
127,Sylveon,0.96318,38579,0.963,26193,0.850
128,Empoleon,0.94493,37848,0.945,29315,0.952
129,Nihilego,0.94034,37664,0.940,29136,0.946
130,Crobat,0.93208,37333,0.932,27929,0.907
131,Forretress,0.89645,35906,0.896,31457,1.021
132,Suicune,0.88144,35305,0.881,26924,0.874
133,Porygon2,0.88037,35262,0.880,27369,0.889
134,Haxorus,0.85428,34217,0.854,23167,0.752
135,Klefki,0.81126,32494,0.811,27326,0.887
136,Krookodile,0.78630,31494,0.786,23714,0.770
137,Torkoal,0.78108,31285,0.781,28296,0.919
138,Aggron-Mega,0.77129,30893,0.771,25243,0.820
139,Altaria-Mega,0.75813,30366,0.758,22059,0.716
140,Swampert,0.74960,30024,0.750,25130,0.816
141,Diggersby,0.73933,29613,0.739,22400,0.727
142,Smeargle,0.70920,28406,0.709,25222,0.819
143,Zoroark,0.70233,28131,0.702,13033,0.423
144,Mandibuzz,0.69806,27960,0.698,21532,0.699
145,Vaporeon,0.69607,27880,0.696,20801,0.675
146,Whimsicott,0.68191,27313,0.682,21136,0.686
147,Roserade,0.67382,26989,0.674,20390,0.662
148,Rotom-Heat,0.66513,26641,0.665,21829,0.709
149,Azelf,0.65767,26342,0.658,23591,0.766
150,Cofagrigus,0.65377,26186,0.654,20361,0.661
151,Primarina,0.64551,25855,0.646,19428,0.631
152,Mantine,0.63245,25332,0.632,19503,0.633
153,Ninetales,0.63180,25306,0.632,19973,0.648
154,Sceptile,0.62786,25148,0.628,17582,0.571
155,Electivire,0.61842,24770,0.618,18203,0.591
156,Absol-Mega,0.61622,24682,0.616,18992,0.617
157,Stakataka,0.60329,24164,0.603,17775,0.577
158,Pidgeot-Mega,0.60194,24110,0.602,18319,0.595
159,Bronzong,0.58988,23627,0.590,20337,0.660
160,Feraligatr,0.58861,23576,0.589,17103,0.555
161,Machamp,0.58217,23318,0.582,18130,0.589
162,Lycanroc-Dusk,0.57950,23211,0.579,16887,0.548
163,Raichu-Alola,0.57795,23149,0.578,16384,0.532
164,Kyurem,0.57760,23135,0.578,17731,0.576
165,Blastoise-Mega,0.57448,23010,0.574,18079,0.587
166,Alomomola,0.57381,22983,0.574,17665,0.574
167,Donphan,0.56804,22752,0.568,19018,0.617
168,Sharpedo-Mega,0.56674,22700,0.567,15784,0.512
169,Shedinja,0.56327,22561,0.563,15197,0.493
170,Flygon,0.56255,22532,0.563,16804,0.546
171,Slowbro-Mega,0.55900,22390,0.559,17225,0.559
172,Gardevoir,0.55788,22345,0.558,15468,0.502
173,Politoed,0.55051,22050,0.551,18706,0.607
174,Slurpuff,0.53965,21615,0.540,16150,0.524
175,Toxicroak,0.52362,20973,0.524,15389,0.500
176,Golem-Alola,0.51678,20699,0.517,15715,0.510
177,Noivern,0.50989,20423,0.510,15104,0.490
178,Decidueye,0.50250,20127,0.503,14669,0.476
179,Houndoom-Mega,0.50248,20126,0.502,14445,0.469
180,Ludicolo,0.49958,20010,0.500,14619,0.475
181,Heracross,0.47773,19135,0.478,13283,0.431
182,Ambipom,0.47616,19072,0.476,14637,0.475
183,Typhlosion,0.46902,18786,0.469,14160,0.460
184,Uxie,0.46755,18727,0.468,17323,0.562
185,Florges,0.46583,18658,0.466,13024,0.423
186,Banette-Mega,0.46563,18650,0.466,14328,0.465
187,Eelektross,0.46400,18585,0.464,14509,0.471
188,Golisopod,0.45030,18036,0.450,13674,0.444
189,Terrakion,0.45000,18024,0.450,13244,0.430
190,Chesnaught,0.44251,17724,0.443,13382,0.434
191,Minior,0.44246,17722,0.442,12714,0.413
192,Pyukumuku,0.43889,17579,0.439,12681,0.412
193,Seismitoad,0.43120,17271,0.431,14649,0.476
194,Persian-Alola,0.42575,17053,0.426,14421,0.468
195,Drapion,0.42378,16974,0.424,13023,0.423
196,Doublade,0.41904,16784,0.419,12713,0.413
197,Lapras,0.41876,16773,0.419,12430,0.404
198,Pikachu,0.41799,16742,0.418,12341,0.401
199,Mienshao,0.41330,16554,0.413,12410,0.403
200,Moltres,0.41322,16551,0.413,12470,0.405
201,Rhyperior,0.41030,16434,0.410,12772,0.415
202,Sigilyph,0.40898,16381,0.409,11595,0.376
203,Swellow,0.40698,16301,0.407,11880,0.386
204,Froslass,0.39954,16003,0.400,12557,0.408
205,Aerodactyl,0.39926,15992,0.399,13664,0.444
206,Malamar,0.39118,15668,0.391,11299,0.367
207,Blastoise,0.38723,15510,0.387,11706,0.380
208,Celebi,0.38561,15445,0.386,11408,0.370
209,Zygarde-10,0.38159,15284,0.382,11024,0.358
210,Xatu,0.37714,15106,0.377,11758,0.382
211,Scrafty,0.37362,14965,0.374,10947,0.355
212,Tyrantrum,0.36301,14540,0.363,10415,0.338
213,Camerupt-Mega,0.36271,14528,0.363,11407,0.370
214,Entei,0.36007,14422,0.360,10918,0.354
215,Dusknoir,0.35745,14317,0.357,11020,0.358
216,Necrozma,0.35732,14312,0.357,10774,0.350
217,Steelix-Mega,0.35675,14289,0.357,11396,0.370
218,Honchkrow,0.35517,14226,0.355,10050,0.326
219,Linoone,0.34691,13895,0.347,9709,0.315
220,Heliolisk,0.34187,13693,0.342,9781,0.318
221,Vikavolt,0.34129,13670,0.341,9992,0.324
222,Dusclops,0.32853,13159,0.329,10056,0.326
223,Raikou,0.32731,13110,0.327,9386,0.305
224,Ampharos-Mega,0.32192,12894,0.322,9462,0.307
225,Tsareena,0.31772,12726,0.318,9427,0.306
226,Torterra,0.31760,12721,0.318,9609,0.312
227,Hitmonlee,0.31096,12455,0.311,8781,0.285
228,Weezing,0.30726,12307,0.307,9902,0.321
229,Trevenant,0.30192,12093,0.302,8923,0.290
230,Cradily,0.29678,11887,0.297,8758,0.284
231,Charizard,0.29351,11756,0.294,8693,0.282
232,Accelgor,0.29303,11737,0.293,9235,0.300
233,Avalugg,0.29051,11636,0.291,8673,0.282
234,Yanmega,0.28996,11614,0.290,8151,0.265
235,Aggron,0.28891,11572,0.289,8734,0.284
236,Delphox,0.28557,11438,0.286,8383,0.272
237,Cinccino,0.27978,11206,0.280,7781,0.253
238,Sableye,0.27248,10914,0.272,8419,0.273
239,Luxray,0.27243,10912,0.272,7984,0.259
240,Gigalith,0.26984,10808,0.270,9194,0.298
241,Kabutops,0.26941,10791,0.269,7407,0.240
242,Mismagius,0.26774,10724,0.268,7930,0.257
243,Dragalge,0.26609,10658,0.266,7972,0.259
244,Omastar,0.26058,10437,0.261,7784,0.253
245,Slaking,0.25805,10336,0.258,7711,0.250
246,Jellicent,0.25466,10200,0.255,7653,0.248
247,Glalie-Mega,0.24732,9906,0.247,7346,0.238
248,Abomasnow-Mega,0.24627,9864,0.246,7511,0.244
249,Nidoqueen,0.24595,9851,0.246,8045,0.261
